Name;Coord;Winner;Fitness;GameTime;Score;deffScore;suppScore;townLifeDeviation;deff-ConquerRadius;deff-AttackMinLife;deff-SupportRadius;deff-SupportMaxCap;deff-SupportMinCap;off-ConquerRadius;off-AttackMinLife;off-SupportRadius;off-SupportMaxCap;off-SupportMinCap;supp-ConquerRadius;supp-AttackMinLife;supp-SupportRadius;supp-SupportMaxCap;supp-SupportMinCap;SupportTownRatio;DeffTownRatio;AtkTownRatio;CategorisationRadius
EA42;<3468, 5, 958>;True;239;415;200;0;39;2.42;2484;59;1601;73;74;3001;7;3783;15;41;2706;71;2652;55;67;40;49;45;275
EA26;<3468, 5, 958>;False;261;855;360;-100;1;50;1108;87;1546;105;90;3559;23;2382;85;52;2366;33;3734;49;48;4;22;15;332
EA11;<3468, 5, 958>;False;181;718;260;-90;11;8.52;2030;74;1617;48;46;1126;10;161;71;64;2550;18;2390;56;35;90;85;0;2284
EA195;<3468, 5, 958>;False;81;740;120;-40;1;50;652;33;212;60;36;3649;37;905;74;92;1534;9;3453;33;38;91;77;48;821
EA157;<3468, 5, 958>;False;151;800;220;-70;1;50;2369;54;2392;65;65;3294;17;2262;21;39;2644;27;2412;66;33;22;9;73;509
EA158;<3468, 5, 958>;False;71;661;100;-30;1;50;953;45;2093;45;30;3750;29;335;34;58;3645;9;552;47;139;65;0;0;4000
EA142;<3468, 5, 958>;False;181;984;280;-100;1;50;3043;34;3857;32;64;3253;24;1691;89;67;2892;73;2346;68;42;61;45;86;616
EA149;<3468, 5, 958>;False;51;523;80;-30;1;50;1877;70;2233;59;42;2344;10;1627;79;66;1769;24;3229;33;39;100;100;0;4000
EA128;<3468, 5, 958>;False;101;838;180;-80;1;50;2037;67;2256;59;53;3520;17;3168;47;54;2328;36;2980;63;55;97;99;76;647
EA35;<3468, 5, 958>;False;161;1002;240;-80;1;50;2642;49;1778;67;67;3452;22;1030;61;46;999;36;3373;49;39;78;45;45;794
EA32;<3468, 5, 958>;False;191;741;320;-130;1;50;2579;20;3441;51;46;1933;5;830;5;97;2084;53;2303;44;47;17;10;92;696
EA24;<3468, 5, 958>;False;91;680;120;-30;1;50;1056;66;678;48;30;3415;31;481;81;53;2013;33;2834;44;39;98;90;100;100
EA18;<3468, 5, 958>;True;200;659;200;-10;10;9.79;2709;93;1181;46;76;3729;24;118;19;14;3202;36;1344;103;50;98;57;33;834
EA29;<3468, 5, 958>;True;151;293;100;0;51;1.86;2066;54;2146;36;49;2178;7;2539;36;36;2142;39;3539;44;42;14;0;100;754
EA196;<3468, 5, 958>;True;118;373;100;0;18;5.4;2653;50;2924;70;65;3191;20;3399;59;65;2387;60;3154;50;45;81;66;91;412
EA177;<3468, 5, 958>;False;121;771;220;-100;1;50;1579;66;781;42;46;3686;23;802;72;90;1247;31;3889;17;42;96;60;6;345
EA167;<3468, 5, 958>;True;216;308;140;0;76;1.2;2740;73;1507;62;75;4000;5;3168;113;74;2064;50;2384;36;57;89;58;79;305
EA163;<3468, 5, 958>;True;237;361;200;-10;47;1.99;1059;27;1025;54;43;2584;5;4000;5;15;2057;22;2869;54;33;55;72;17;291
EA147;<3468, 5, 958>;True;367;809;420;-60;7;12.74;3199;23;2671;74;63;1806;7;1434;58;45;1829;30;2759;44;31;20;7;93;587
EA115;<3468, 5, 958>;False;211;1798;420;-210;1;50;2542;51;2255;54;49;2245;11;1428;53;77;3861;95;494;89;42;100;98;28;766
EA137;<3468, 5, 958>;False;140;707;180;-50;10;9;2735;14;3171;74;61;1058;12;495;76;72;2219;14;2801;55;32;42;12;59;1577
EA116;<3468, 5, 958>;False;318;1508;460;-150;8;12.12;100;64;100;62;5;1338;5;1708;85;52;2401;55;1687;48;45;39;21;0;4000
EA125;<3468, 5, 958>;True;167;794;180;-20;7;12.88;841;65;1153;50;40;4000;35;3899;115;99;100;5;4000;82;105;100;100;100;100
EA118;<3468, 5, 958>;True;113;356;100;0;13;7.43;3401;100;2943;129;95;3839;19;844;79;108;2639;103;3690;37;52;52;23;98;421
EA112;<3468, 5, 958>;True;244;451;220;0;24;3.99;3155;24;2247;76;54;1897;9;1465;60;48;2263;29;2798;54;44;21;10;94;690
EA98;<3468, 5, 958>;False;1;685;0;0;1;50;2203;59;1961;78;37;142;5;826;13;76;1527;22;2911;12;64;92;50;79;385
EA87;<3468, 5, 958>;True;207;808;220;-20;7;13.41;3051;28;2905;79;80;3112;22;1650;88;68;100;48;2963;57;44;65;45;69;751
EA81;<3468, 5, 958>;False;141;731;200;-60;1;50;2544;47;2611;62;67;2585;15;1535;40;50;2850;18;2285;55;26;48;33;46;995
EA67;<3468, 5, 958>;False;241;1071;400;-160;1;50;2967;34;3874;29;63;2915;12;3045;31;47;2729;77;2582;68;37;63;42;81;738
EA66;<3468, 5, 958>;False;269;815;380;-140;29;3.3;2383;45;2573;60;50;1314;13;183;72;70;1765;27;2992;38;35;100;100;0;4000
EA69;<3468, 5, 958>;True;203;525;200;-10;13;7.32;3134;96;1760;75;86;4000;22;1734;118;80;2011;73;2824;46;64;99;53;97;216
EA58;<3468, 5, 958>;False;121;783;200;-80;1;50;1351;99;1033;68;93;4000;28;100;94;5;2325;18;2467;54;31;30;21;10;1354
EA44;<3468, 5, 958>;True;201;704;200;-10;11;8.99;2589;84;1565;69;83;3137;22;1589;83;64;204;46;2967;58;44;64;44;69;751
EA30;<3468, 5, 958>;False;121;722;180;-60;1;50;2681;45;3895;17;54;3261;22;2061;96;75;2134;76;3593;27;68;100;100;94;100
EA23;<3468, 5, 958>;False;1;660;0;0;1;50;2983;54;3325;55;69;3570;15;2673;93;67;2508;39;2901;64;50;73;57;69;916
EA197;<3468, 5, 958>;False;101;604;160;-60;1;50;2449;73;1470;55;50;2316;13;1542;65;75;3397;80;985;81;51;100;92;26;914
EA185;<3468, 5, 958>;False;323;878;460;-160;23;4.23;2383;45;2573;60;50;1314;13;183;72;70;1765;27;2992;38;35;100;100;0;4000
EA183;<3468, 5, 958>;True;132;437;120;0;12;7.74;3022;83;2231;96;82;3983;18;2116;105;74;2085;105;4000;5;49;67;48;39;715
EA149;<3468, 5, 958>;True;259;905;280;-30;9;10.97;1730;62;923;45;47;4000;27;573;76;100;1457;30;3659;24;42;85;52;17;344
EA159;<3468, 5, 958>;True;217;516;200;0;17;5.46;2922;49;2794;65;63;2360;12;1638;54;75;3223;89;1578;65;44;99;97;28;762
EA139;<3468, 5, 958>;True;276;824;320;-60;16;6.14;2047;51;1633;35;49;3223;18;814;54;39;2969;52;1481;49;19;69;72;86;299
EA146;<3468, 5, 958>;True;102;319;80;0;22;4.35;2582;50;2384;62;59;3298;19;1256;88;64;2747;55;1795;64;56;3;2;99;948
EA130;<3468, 5, 958>;True;338;542;320;-20;38;2.53;3076;18;3144;77;75;1961;5;944;6;88;1161;45;2571;58;56;60;32;5;2151
EA121;<3468, 5, 958>;False;181;831;340;-160;1;50;2942;33;3927;33;60;1595;15;341;60;55;2806;46;1919;69;46;31;6;72;878
EA124;<3468, 5, 958>;True;194;665;220;-40;14;6.86;2624;46;3807;20;55;3252;21;2153;90;72;2099;76;3673;25;69;100;100;95;100
EA128;<3468, 5, 958>;True;143;486;140;-10;13;7.23;2944;32;2623;79;69;3101;22;1772;91;68;1370;46;3449;45;46;34;12;70;816
EA126;<3468, 5, 958>;True;153;363;120;0;33;2.86;1566;85;2161;79;87;3134;8;3465;11;40;2766;60;2123;56;49;11;39;20;242
EA106;<3468, 5, 958>;True;241;458;220;0;21;4.46;3155;24;2247;76;54;1897;9;1465;60;48;2263;29;2798;54;44;21;10;94;690
EA85;<3468, 5, 958>;False;498;991;760;-270;8;11.89;3195;23;3428;53;78;1443;13;364;73;69;3061;10;2156;44;20;89;69;7;1718
EA99;<3468, 5, 958>;True;174;417;160;0;14;6.84;1673;78;2502;88;83;3070;6;3635;9;34;2530;32;2567;69;50;53;55;36;545
EA84;<3468, 5, 958>;False;231;741;300;-70;1;50;2198;54;2408;55;47;2000;15;465;61;51;2373;26;2696;67;47;92;99;0;2762
EA81;<3468, 5, 958>;True;160;636;160;-10;10;9.12;3203;40;2339;41;79;3334;24;826;49;27;1199;24;3190;52;58;19;0;50;2063
EA65;<3468, 5, 958>;True;279;833;300;-30;9;10.35;1901;45;2024;64;65;3247;31;1356;68;69;4000;55;100;99;87;78;69;63;551
EA62;<3468, 5, 958>;False;71;736;120;-50;1;50;2596;41;2796;55;64;3905;41;791;76;97;2341;25;2887;52;43;95;94;68;729
EA64;<3468, 5, 958>;True;169;262;120;0;49;1.91;3345;90;2729;117;100;3954;5;3924;92;62;2603;56;3041;58;47;97;78;92;279
EA47;<3468, 5, 958>;False;91;681;140;-50;1;50;3908;67;3893;8;78;4000;29;100;41;5;2054;29;2737;49;39;49;7;65;1504
EA46;<3468, 5, 958>;False;1;695;0;0;1;50;1198;71;1159;69;55;2374;12;1921;60;49;2106;22;2449;66;29;53;34;10;2815
EA26;<3468, 5, 958>;False;411;962;720;-320;11;8.44;2399;61;1431;48;59;1395;12;695;49;58;2151;55;2828;41;63;66;75;0;2376
EA0;<3468, 5, 958>;True;414;775;460;-60;14;6.77;1869;71;2116;48;42;1831;15;396;64;56;2548;26;2612;76;51;90;99;0;2400
EA1;<3468, 5, 958>;True;207;384;200;-20;27;3.5;2508;53;2357;71;71;2836;5;4000;5;29;4000;54;1372;69;74;27;36;25;404
EA15;<3468, 5, 958>;True;93;305;80;0;13;7.24;3134;96;1760;75;86;4000;22;1734;118;80;2011;73;2824;46;64;99;53;97;216
EA3;<3468, 5, 958>;True;130;259;100;0;30;3.14;3477;70;3597;21;78;3145;9;3249;15;40;2203;12;3208;62;47;67;3;100;1252
EA154;<3468, 5, 958>;False;151;975;240;-90;1;50;1875;41;984;59;54;3579;22;749;71;87;1449;34;3697;21;44;88;76;38;735
EA164;<3468, 5, 958>;True;95;319;80;0;15;6.18;2517;65;2429;40;63;3128;20;1845;28;42;1853;5;3158;58;28;45;46;48;393
EA153;<3468, 5, 958>;True;276;508;260;0;16;5.85;3351;31;2269;66;54;1704;12;968;66;56;1793;71;2426;28;33;14;10;97;604
EA143;<3468, 5, 958>;True;178;498;160;0;18;5.18;2771;66;2530;76;57;3635;15;3210;103;78;1809;45;3072;40;52;74;78;100;100
EA125;<3468, 5, 958>;True;198;681;200;-10;8;11.51;3051;28;2905;79;80;3112;22;1650;88;68;100;48;2963;57;44;65;45;69;751
EA131;<3468, 5, 958>;True;152;439;140;-10;22;4.3;2160;56;1953;65;67;3208;14;2050;63;54;2933;56;1665;65;57;8;14;62;446
EA113;<3468, 5, 958>;False;101;729;140;-40;1;50;1000;45;2116;45;30;3625;27;808;39;59;2634;84;2585;43;45;81;98;100;100
EA115;<3468, 5, 958>;True;206;425;180;0;26;3.63;2758;46;2824;66;64;2900;8;3300;21;37;2357;55;3098;51;43;82;65;95;412
EA107;<3468, 5, 958>;False;1;671;0;0;1;50;2541;57;3363;35;67;3210;14;2663;43;49;1912;16;3741;52;42;70;54;76;878
EA100;<3468, 5, 958>;False;111;664;180;-70;1;50;2757;41;2314;72;64;2126;8;2084;46;43;2774;36;2377;58;52;26;33;31;430
EA98;<3468, 5, 958>;True;171;407;160;-10;21;4.56;3153;78;2496;18;74;3671;12;2403;64;48;2146;5;3258;62;46;69;0;100;1437
EA94;<3468, 5, 958>;True;163;360;140;0;23;4.21;2938;35;2875;50;55;2269;11;1626;66;53;2824;35;2599;53;33;79;76;98;281
EA76;<3468, 5, 958>;False;1;660;0;0;1;50;3427;38;3595;33;77;4000;21;100;50;5;2240;38;2602;47;45;42;20;56;1795
EA70;<3468, 5, 958>;False;121;663;160;-40;1;50;2120;67;1258;39;59;2081;32;836;38;27;2772;47;2046;72;50;16;10;92;683
EA66;<3468, 5, 958>;False;121;756;160;-40;1;50;1998;50;1922;61;66;3291;30;1241;63;63;4000;61;100;97;99;68;74;76;420
EA60;<3468, 5, 958>;False;111;648;160;-50;1;50;3264;41;2554;63;82;3868;24;100;41;18;2093;42;2714;61;54;30;5;79;1005
EA67;<3468, 5, 958>;True;194;370;180;-20;34;2.78;1826;72;2296;76;75;3131;5;4000;5;32;4000;34;181;77;62;21;44;8;274
EA55;<3468, 5, 958>;False;71;685;120;-50;1;50;3437;19;2782;54;61;2455;13;1114;56;40;3028;61;1349;52;60;0;31;23;582
EA36;<3468, 5, 958>;True;125;478;120;-10;15;6.29;2568;113;853;46;74;3507;22;499;31;24;812;18;3208;69;75;26;14;82;1435
EA35;<3468, 5, 958>;True;264;385;240;-20;44;2.15;2145;68;2439;76;76;2971;5;3819;8;34;2315;44;2359;41;41;24;29;53;386
EA21;<3468, 5, 958>;True;133;543;120;0;13;7.17;3199;30;2371;70;65;3252;19;526;46;27;2157;37;2745;58;50;31;4;77;1043
EA12;<3468, 5, 958>;False;111;836;180;-70;1;50;477;20;375;53;32;3995;37;964;81;98;2152;121;4000;5;50;65;44;33;723
EA11;<3468, 5, 958>;True;140;638;160;-30;10;9.76;2944;32;2623;79;69;3101;22;1772;91;68;1370;46;3449;45;46;34;12;70;816
EA4;<3468, 5, 958>;True;249;449;220;-20;49;1.94;2346;86;1520;57;76;2783;5;4000;5;43;3869;48;955;72;64;34;35;43;499
EA6;<3468, 5, 958>;True;160;397;140;0;20;4.88;2183;68;2796;67;77;3066;9;3499;23;41;2452;30;2509;47;47;64;39;100;651
EA196;<3468, 5, 958>;True;100;277;80;0;20;4.87;2653;65;2490;58;59;3496;17;2626;78;66;1800;46;3071;38;53;59;57;73;339
EA178;<3468, 5, 958>;True;158;494;160;-10;8;11.66;3020;81;2397;105;83;3891;7;3319;89;63;2480;97;4000;27;50;73;49;48;634
EA175;<3468, 5, 958>;True;137;426;140;-20;17;5.53;3409;94;2650;111;92;3693;17;2784;87;56;2443;84;3654;36;49;80;42;86;138
EA168;<3468, 5, 958>;True;175;332;160;-10;25;3.84;3843;58;3591;29;85;3866;8;3071;85;57;1811;5;3720;62;34;94;46;99;133
EA141;<3468, 5, 958>;True;359;1106;460;-110;9;10.16;3845;131;2648;167;187;3693;27;100;51;15;2768;42;1730;74;37;100;100;100;100
EA145;<3468, 5, 958>;True;114;324;100;0;14;6.68;2559;46;2028;64;58;2272;8;2287;37;46;2232;32;2709;61;36;78;84;58;548
EA135;<3468, 5, 958>;True;156;416;140;0;16;6.09;2136;72;2158;46;48;3076;13;1921;81;70;2049;80;3330;41;61;96;73;67;478
EA138;<3468, 5, 958>;True;209;355;180;-10;39;2.42;1909;79;2457;79;82;3015;5;4000;5;34;2436;29;2516;47;48;53;57;32;541
EA111;<3468, 5, 958>;True;138;397;120;0;18;5.25;2037;67;2256;59;53;3520;17;3168;47;54;2328;36;2980;63;55;97;99;76;647
EA101;<3468, 5, 958>;True;144;609;160;-30;14;6.9;3134;96;1760;75;86;4000;22;1734;118;80;2011;73;2824;46;64;99;53;97;216
EA108;<3468, 5, 958>;True;96;290;80;0;16;5.84;2582;50;2384;62;59;3298;19;1256;88;64;2747;55;1795;64;56;3;2;99;948
EA95;<3468, 5, 958>;False;71;688;140;-70;1;50;3264;41;2554;63;82;3868;24;100;41;18;2093;42;2714;61;54;30;5;79;1005
EA93;<3468, 5, 958>;True;220;341;180;-10;50;1.87;1758;74;2188;77;77;3017;5;4000;5;35;3606;55;1304;67;62;21;41;19;299
EA78;<3468, 5, 958>;True;144;482;160;-30;14;7.01;1108;87;1546;105;90;3559;23;2382;85;52;2366;33;3734;49;48;4;22;15;332
EA71;<3468, 5, 958>;False;71;615;100;-30;1;50;1875;70;2117;48;42;1780;17;100;65;59;2007;54;2461;39;35;24;20;84;839
EA52;<3468, 5, 958>;False;171;893;280;-110;1;50;2369;54;2392;65;65;3294;17;2262;21;39;2644;27;2412;66;33;22;9;73;509
EA45;<3468, 5, 958>;True;193;705;220;-40;13;7.22;3126;18;3123;80;79;3113;22;1647;87;67;178;46;2966;57;44;64;44;69;751
EA50;<3468, 5, 958>;True;170;498;160;0;10;9.59;2967;34;3874;29;63;2915;12;3045;31;47;2729;77;2582;68;37;63;42;81;738
EA38;<3468, 5, 958>;False;71;586;120;-50;1;50;2426;25;2174;70;61;2486;16;1612;70;57;1715;40;2554;37;29;29;10;92;487
EA40;<3468, 5, 958>;True;154;455;140;0;14;6.92;2448;61;895;72;77;3161;18;3502;50;61;2611;89;3383;44;59;76;67;77;406
EA29;<3468, 5, 958>;True;241;840;260;-30;11;8.59;3298;78;2869;41;79;4000;24;1553;132;85;4000;99;100;114;54;93;48;87;351
EA25;<3468, 5, 958>;False;131;702;240;-110;1;50;1687;64;2256;47;32;1593;14;447;71;70;2744;30;2390;47;36;93;82;0;2185
EA24;<3468, 5, 958>;False;1;681;0;0;1;50;1812;72;2205;67;68;2761;15;2050;29;46;2167;8;3027;61;30;39;53;15;870
EA23;<3468, 5, 958>;False;1;642;0;0;1;50;2676;71;2767;33;69;2715;8;2891;31;42;2570;57;324;39;42;57;10;68;2040
EA9;<3468, 5, 958>;True;283;1196;360;-90;13;7.33;2681;45;3895;17;54;3261;22;2061;96;75;2134;76;3593;27;68;100;100;94;100
EA19;<3468, 5, 958>;True;172;475;160;-10;22;4.28;3027;74;2875;55;76;3871;13;2410;85;58;1815;20;3173;39;30;93;48;88;328
EA5;<3468, 5, 958>;False;71;764;100;-30;1;50;916;66;777;43;19;2593;32;787;75;25;1389;22;3633;21;42;100;64;0;100
EA8;<3468, 5, 958>;True;216;698;240;-50;26;3.67;2694;79;2343;97;81;4000;7;3022;125;75;3037;76;2666;46;55;84;50;54;705
EA13;<3468, 5, 958>;True;143;498;140;-10;13;7.41;2583;54;1774;71;75;3636;27;417;50;43;2240;35;2495;47;45;99;85;93;170
EA195;<3468, 5, 958>;False;211;1171;360;-150;1;50;2188;80;996;44;62;3724;23;183;24;21;2068;33;2819;53;45;95;60;1;265
EA193;<3468, 5, 958>;True;180;853;200;-30;10;9.42;885;112;466;73;88;3582;26;100;95;5;1683;62;2161;82;45;40;22;9;1485
EA189;<3468, 5, 958>;False;191;853;280;-90;1;50;1939;65;2294;72;72;2669;5;4000;5;31;2931;45;1827;68;46;28;39;16;603
EA187;<3468, 5, 958>;False;141;729;180;-40;1;50;2980;70;2324;39;65;2878;33;1674;66;50;1835;93;2889;37;65;57;69;81;216
EA190;<3468, 5, 958>;True;99;275;80;0;19;5;2047;51;1633;35;49;3223;18;814;54;39;2969;52;1481;49;19;69;72;86;299
EA182;<3468, 5, 958>;True;133;506;140;-20;13;7.46;987;65;629;46;27;3707;23;786;73;93;1369;27;3778;21;42;96;60;7;349
EA173;<3468, 5, 958>;True;185;380;160;-10;35;2.69;100;76;100;65;32;3587;5;3614;97;63;2563;52;1393;46;45;29;18;0;4000
EA79;<3468, 5, 958>;False;61;496;80;-20;1;50;2174;59;3299;80;62;2227;14;1795;46;52;2756;116;4000;33;64;0;1;100;388
EA58;<3468, 5, 958>;False;221;714;260;-40;1;50;1253;94;1251;64;74;2347;18;355;77;38;2216;53;2478;54;45;100;100;100;100
EA51;<3468, 5, 958>;False;272;849;380;-140;32;2.94;2383;45;2573;60;50;1314;13;183;72;70;1765;27;2992;38;35;100;100;0;4000
EA10;<3468, 5, 958>;True;136;567;120;0;16;5.82;3077;84;1959;74;82;3277;19;1429;107;78;1969;84;2828;44;70;98;52;96;234
EA163;<3468, 5, 958>;False;1;655;0;0;1;50;2154;68;2375;63;56;1610;10;1502;54;59;2728;88;3556;45;58;43;40;58;1192
EA160;<3468, 5, 958>;False;1;711;0;0;1;50;100;112;100;78;38;3237;21;776;54;37;2379;33;3831;35;37;60;35;25;2568
EA155;<3468, 5, 958>;False;31;525;60;-30;1;50;100;91;100;74;50;2280;14;1661;68;52;2371;35;3735;38;39;49;16;0;4000
EA157;<3468, 5, 958>;False;21;489;40;-20;1;50;1996;40;2479;58;48;2050;7;1171;25;76;2348;41;2473;55;63;64;38;2;1540
EA129;<3468, 5, 958>;False;91;659;120;-30;1;50;2757;26;2772;54;51;4000;28;681;72;46;2584;41;2098;69;38;89;28;0;3141
EA122;<3468, 5, 958>;True;235;582;220;0;15;6.34;1599;69;2153;58;42;2184;14;1366;63;62;2524;38;2732;51;44;98;98;91;290
EA102;<3468, 5, 958>;False;61;768;120;-60;1;50;1036;63;1265;51;43;3966;32;2927;96;78;100;5;4000;88;121;95;94;98;155
EA90;<3468, 5, 958>;False;111;712;160;-50;1;50;2976;61;1769;53;66;4000;23;238;36;9;1717;29;3011;34;35;0;0;100;1402
EA89;<3468, 5, 958>;False;81;640;120;-40;1;50;1265;66;1352;68;57;1906;14;1141;69;57;2357;28;3244;44;35;48;15;1;3934
EA88;<3468, 5, 958>;True;143;574;140;-10;13;7.32;1144;61;1394;52;43;3726;28;3751;91;83;100;5;4000;89;131;91;93;84;170
EA92;<3468, 5, 958>;True;139;316;100;0;39;2.45;2066;54;2146;36;49;2178;7;2539;36;36;2142;39;3539;44;42;14;0;100;754
EA69;<3468, 5, 958>;False;51;718;100;-50;1;50;2967;34;3874;29;63;2915;12;3045;31;47;2729;77;2582;68;37;63;42;81;738
EA54;<3468, 5, 958>;False;31;544;60;-30;1;50;3357;58;2876;55;55;2231;10;1435;52;76;2479;47;2136;57;39;98;96;31;731
EA22;<3468, 5, 958>;True;104;378;100;-10;14;6.83;773;97;1349;109;93;3485;22;2284;85;54;1700;41;3543;46;46;8;20;22;397
EA16;<3468, 5, 958>;True;162;651;160;-10;12;8.15;2452;109;836;46;70;3721;23;807;76;98;1023;21;3424;50;62;100;78;0;100
EA17;<3468, 5, 958>;True;145;345;100;0;45;2.11;3164;8;3945;48;47;2027;7;1122;21;79;2366;36;3488;41;43;56;26;1;2784
EA194;<3468, 5, 958>;False;71;720;120;-50;1;50;1449;36;1397;41;43;2345;20;1524;59;61;2568;41;1965;48;28;10;4;97;595
EA186;<3468, 5, 958>;True;201;611;200;-10;11;8.76;3228;41;2577;63;81;3314;22;2908;59;60;2551;88;3469;43;57;6;0;79;1299
EA184;<3468, 5, 958>;True;138;450;120;0;18;5.17;3129;85;2765;106;78;3778;17;1545;86;99;1442;19;2799;41;52;57;36;98;341
EA176;<3468, 5, 958>;True;127;463;120;-10;17;5.51;3220;48;3216;74;75;3070;20;2933;65;68;2644;84;2565;44;46;77;73;87;390
EA169;<3468, 5, 958>;True;254;641;260;-20;14;6.59;2539;56;3965;10;57;3951;22;2344;97;76;593;13;3330;62;71;95;95;100;163
EA165;<3468, 5, 958>;True;174;374;140;0;34;2.8;1059;27;1025;54;43;2584;5;4000;5;15;2057;22;2869;54;33;55;72;17;291
EA109;<3468, 5, 958>;True;176;322;140;0;36;2.62;1566;85;2161;79;87;3134;8;3465;11;40;2766;60;2123;56;49;11;39;20;242
EA103;<3468, 5, 958>;True;146;413;140;-10;16;6.09;3043;34;3857;32;64;3253;24;1691;89;67;2892;73;2346;68;42;61;45;86;616
EA91;<3468, 5, 958>;True;150;544;140;0;10;9.38;3053;39;1905;78;89;3492;33;1037;71;69;1851;29;3127;40;41;80;73;66;610
EA86;<3468, 5, 958>;False;41;495;80;-40;1;50;2449;73;1470;55;50;2316;13;1542;65;75;3397;80;985;81;51;100;92;26;914
EA59;<3468, 5, 958>;True;340;646;360;-40;20;4.78;3155;24;2247;76;54;1897;9;1465;60;48;2263;29;2798;54;44;21;10;94;690
EA53;<3468, 5, 958>;False;81;777;120;-40;1;50;2297;52;2182;60;55;3992;34;3872;114;98;1346;28;2961;73;81;0;0;98;1101
EA49;<3468, 5, 958>;False;101;731;160;-60;1;50;750;35;890;50;35;3278;30;875;76;84;1268;5;3576;29;37;74;68;100;100
EA48;<3468, 5, 958>;False;141;723;200;-60;1;50;1644;72;2264;104;93;2654;20;1873;87;74;2331;61;3213;37;60;74;72;73;224
EA43;<3468, 5, 958>;True;179;753;180;-10;9;10.11;3035;35;3924;27;62;3235;23;1685;88;67;2443;68;2448;66;42;61;44;85;617
EA44;<3468, 5, 958>;True;206;399;180;0;26;3.61;2842;43;2745;64;64;2873;7;3291;18;35;2167;25;2743;60;32;63;72;33;401
EA41;<3468, 5, 958>;True;334;476;340;-40;34;2.79;2670;22;3325;53;48;1937;5;930;5;89;2342;44;2099;61;71;60;32;2;2226
EA20;<3468, 5, 958>;False;121;816;200;-80;1;50;2709;93;1181;46;76;3729;24;118;19;14;3202;36;1344;103;50;98;57;33;834
EA30;<3468, 5, 958>;True;123;247;100;0;23;4.11;1970;76;2446;78;80;3380;5;4000;5;29;2280;29;2768;53;44;35;31;65;622
EA14;<3468, 5, 958>;False;1;780;0;0;1;50;2983;54;3325;55;69;3570;15;2673;93;67;2508;39;2901;64;50;73;57;69;916
EA171;<3468, 5, 958>;False;101;645;160;-60;1;50;1957;63;1981;61;53;2623;16;2498;56;63;2611;89;3384;44;59;69;58;71;482
EA174;<3468, 5, 958>;True;174;502;160;-10;24;3.98;2519;68;2887;82;73;3863;13;2464;83;57;2500;45;2210;63;38;100;54;100;100
EA148;<3468, 5, 958>;True;239;344;220;-30;49;1.94;3048;93;2628;109;93;4000;5;4000;93;63;2604;90;3460;37;43;89;70;98;180
EA136;<3468, 5, 958>;False;1;650;0;0;1;50;2915;25;2562;62;52;1421;5;1642;57;48;2394;33;2511;60;41;79;25;12;2808
EA127;<3468, 5, 958>;True;161;335;140;-10;31;3.09;1566;85;2161;79;87;3134;8;3465;11;40;2766;60;2123;56;49;11;39;20;242
EA120;<3468, 5, 958>;True;144;491;140;-10;14;6.57;1724;82;2272;100;82;3845;16;2347;88;57;2620;45;2153;61;40;15;14;15;258
EA118;<3468, 5, 958>;True;179;484;160;0;19;5.04;2381;70;1736;61;72;3782;14;2358;107;88;1755;31;2286;27;61;95;53;83;287
EA110;<3468, 5, 958>;False;141;605;240;-100;1;50;2842;43;2745;64;64;2873;7;3291;18;35;2167;25;2743;60;32;63;72;33;401
EA104;<3468, 5, 958>;True;171;605;180;-20;11;8.56;2709;93;1181;46;76;3729;24;118;19;14;3202;36;1344;103;50;98;57;33;834
EA87;<3468, 5, 958>;False;61;569;100;-40;1;50;2670;22;3325;53;48;1937;5;930;5;89;2342;44;2099;61;71;60;32;2;2226
EA39;<3468, 5, 958>;True;397;965;440;-50;7;14.16;1252;59;1658;46;44;3869;33;3513;110;93;1440;37;3206;75;74;100;100;100;100
EA42;<3468, 5, 958>;False;71;670;120;-50;1;50;2664;55;2368;70;46;2457;15;1540;63;49;2575;48;3324;56;47;18;70;97;218
EA37;<3468, 5, 958>;False;131;759;240;-110;1;50;2955;34;3978;30;59;1852;16;267;52;46;2729;41;2033;67;44;37;9;64;1275
EA32;<3468, 5, 958>;False;181;825;220;-40;1;50;1803;52;1277;51;45;2521;33;791;75;21;1551;17;3201;25;45;63;71;0;881
EA27;<3468, 5, 958>;True;144;487;120;0;24;4.02;3055;86;2606;103;88;3686;13;3022;82;58;2572;53;3330;54;46;24;74;98;191
EA18;<3468, 5, 958>;False;1;694;0;0;1;50;2868;29;2266;64;47;2270;13;1663;68;52;2391;35;3798;38;39;41;19;18;3308
EA7;<3468, 5, 958>;False;141;792;220;-80;1;50;1818;72;2272;96;90;2659;21;1889;88;75;2356;60;3227;37;60;75;73;74;206
EA188;<3468, 5, 958>;True;143;518;140;-10;13;7.3;3189;72;3734;91;64;4000;18;4000;123;92;2182;55;2673;43;41;100;100;100;100
EA167;<3468, 5, 958>;True;230;896;300;-80;10;9.55;2743;100;566;54;79;3823;23;1051;51;39;1240;16;2747;73;70;95;87;90;273
EA172;<3468, 5, 958>;False;1;765;0;0;1;50;2230;69;2402;70;76;2345;5;2943;20;42;2516;15;2681;45;20;87;88;8;2147
EA181;<3468, 5, 958>;True;169;434;160;-10;19;5.02;3646;107;2611;139;103;3279;13;2999;60;61;2520;101;3753;30;54;96;49;99;101
